频道名称,分类,状态,响应时间,URL
CCTV1,央视频道,online,0.56s,http://182.91.124.60:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,online,0.51s,http://123.138.22.30:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,online,0.57s,http://61.156.228.12:8154/tsfile/live/0001_1.m3u8
CCTV1,央视频道,online,0.79s,http://124.93.18.237:9002//hls/1/index.m3u8
CCTV1,央视频道,online,0.54s,http://60.214.104.110:352/tsfile/live/0001_1.m3u8
CCTV1,央视频道,online,0.52s,http://110.7.131.193:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,online,0.52s,http://110.7.131.40:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,online,0.56s,http://110.7.131.4:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,online,0.53s,http://221.2.148.205:8154/tsfile/live/0001_1.m3u8
CCTV1,央视频道,online,0.54s,http://110.7.131.79:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,online,0.53s,http://110.7.131.231:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,online,0.53s,http://110.7.131.146:9901/tsfile/live/0001_1.m3u8
CCTV2,央视频道,online,0.51s,http://116.9.204.242:9901/tsfile/live/0002_1.m3u8
CCTV2,央视频道,online,0.53s,http://61.156.228.12:8154/tsfile/live/0002_1.m3u8
CCTV2,央视频道,online,0.26s,http://123.138.22.30:9901/tsfile/live/0002_1.m3u8
CCTV2,央视频道,online,0.26s,http://60.214.104.110:352/tsfile/live/0002_1.m3u8
CCTV2,央视频道,online,0.55s,http://110.7.131.79:9901/tsfile/live/0002_1.m3u8
CCTV2,央视频道,online,0.26s,http://110.7.131.40:9901/tsfile/live/0002_1.m3u8
CCTV2,央视频道,online,0.26s,http://110.7.131.193:9901/tsfile/live/0002_1.m3u8
CCTV2,央视频道,online,0.54s,http://110.7.131.146:9901/tsfile/live/0002_1.m3u8
CCTV2,央视频道,online,0.27s,http://110.7.131.4:9901/tsfile/live/0002_1.m3u8
CCTV2,央视频道,online,0.28s,http://182.91.124.60:9901/tsfile/live/0002_1.m3u8
CCTV2,央视频道,online,0.27s,http://221.2.148.205:8154/tsfile/live/0002_1.m3u8
CCTV2,央视频道,online,0.26s,http://110.7.131.231:9901/tsfile/live/0002_1.m3u8
CCTV3,央视频道,online,0.26s,http://123.138.22.30:9901/tsfile/live/0003_1.m3u8
CCTV3,央视频道,online,0.28s,http://61.156.228.12:8154/tsfile/live/0003_1.m3u8
CCTV3,央视频道,online,0.53s,http://124.93.18.237:9002//hls/3/index.m3u8
CCTV3,央视频道,online,0.27s,http://221.2.148.205:8154/tsfile/live/0003_1.m3u8
CCTV3,央视频道,online,0.26s,http://110.7.131.40:9901/tsfile/live/0003_1.m3u8
CCTV3,央视频道,online,0.27s,http://110.7.131.4:9901/tsfile/live/0003_1.m3u8
CCTV3,央视频道,online,0.27s,http://110.7.131.146:9901/tsfile/live/0003_1.m3u8
CCTV3,央视频道,online,0.26s,http://110.7.131.231:9901/tsfile/live/0003_1.m3u8
CCTV3,央视频道,online,0.27s,http://110.7.131.79:9901/tsfile/live/0003_1.m3u8
CCTV3,央视频道,online,0.28s,http://182.91.124.60:9901/tsfile/live/0003_1.m3u8
CCTV3,央视频道,online,0.26s,http://110.7.131.193:9901/tsfile/live/0003_1.m3u8
CCTV4,央视频道,online,0.56s,http://182.91.124.60:9901/tsfile/live/0004_1.m3u8
CCTV4,央视频道,online,0.26s,http://123.138.22.30:9901/tsfile/live/0004_1.m3u8
CCTV4,央视频道,online,0.27s,http://61.156.228.12:8154/tsfile/live/0004_1.m3u8
CCTV4,央视频道,online,0.80s,http://124.93.18.237:9002//hls/4/index.m3u8
CCTV4,央视频道,online,0.25s,http://60.214.104.110:352/tsfile/live/0004_1.m3u8
CCTV4,央视频道,online,0.28s,http://110.7.131.40:9901/tsfile/live/0004_1.m3u8
CCTV4,央视频道,online,0.28s,http://110.7.131.231:9901/tsfile/live/0004_1.m3u8
CCTV4,央视频道,online,0.28s,http://110.7.131.146:9901/tsfile/live/0004_1.m3u8
CCTV4,央视频道,online,0.27s,http://110.7.131.193:9901/tsfile/live/0004_1.m3u8
CCTV4,央视频道,online,0.27s,http://110.7.131.4:9901/tsfile/live/0004_1.m3u8
CCTV4,央视频道,online,0.28s,http://110.7.131.79:9901/tsfile/live/0004_1.m3u8
CCTV4,央视频道,online,0.27s,http://221.2.148.205:8154/tsfile/live/0004_1.m3u8
CCTV5,央视频道,online,0.26s,http://116.9.204.242:9901/tsfile/live/0005_1.m3u8
CCTV5,央视频道,online,0.29s,http://182.91.124.60:9901/tsfile/live/0005_1.m3u8
CCTV5,央视频道,online,0.29s,http://61.156.228.12:8154/tsfile/live/0005_1.m3u8
CCTV5,央视频道,offline,2.73s,http://123.138.22.30:9901/tsfile/live/0005_1.m3u8
CCTV5,央视频道,online,0.53s,http://124.93.18.237:9002//hls/5/index.m3u8
CCTV5,央视频道,online,0.26s,http://110.7.131.193:9901/tsfile/live/0005_1.m3u8
CCTV5,央视频道,online,0.26s,http://110.7.131.40:9901/tsfile/live/0005_1.m3u8
CCTV5,央视频道,online,0.26s,http://110.7.131.231:9901/tsfile/live/0005_1.m3u8
CCTV5,央视频道,online,0.27s,http://110.7.131.79:9901/tsfile/live/0005_1.m3u8
CCTV5,央视频道,online,0.27s,http://110.7.131.4:9901/tsfile/live/0005_1.m3u8
CCTV5,央视频道,online,0.28s,http://221.2.148.205:8154/tsfile/live/0005_1.m3u8
CCTV5,央视频道,online,0.27s,http://110.7.131.146:9901/tsfile/live/0005_1.m3u8
CCTV6,央视频道,online,0.29s,http://182.91.124.60:9901/tsfile/live/0006_1.m3u8
CCTV6,央视频道,online,0.26s,http://61.156.228.12:8154/tsfile/live/0006_1.m3u8
CCTV6,央视频道,online,0.53s,http://124.93.18.237:9002//hls/6/index.m3u8
CCTV6,央视频道,online,0.27s,http://110.7.131.146:9901/tsfile/live/0006_1.m3u8
CCTV6,央视频道,online,0.26s,http://110.7.131.40:9901/tsfile/live/0006_1.m3u8
CCTV6,央视频道,online,0.26s,http://110.7.131.193:9901/tsfile/live/0006_1.m3u8
CCTV6,央视频道,online,0.26s,http://110.7.131.231:9901/tsfile/live/0006_1.m3u8
CCTV6,央视频道,online,0.27s,http://110.7.131.4:9901/tsfile/live/0006_1.m3u8
CCTV6,央视频道,online,0.31s,http://221.2.148.205:8154/tsfile/live/0006_1.m3u8
CCTV6,央视频道,offline,10.14s,http://123.138.22.30:9901/tsfile/live/0006_1.m3u8
CCTV6,央视频道,online,0.27s,http://110.7.131.79:9901/tsfile/live/0006_1.m3u8
CCTV7,央视频道,online,0.28s,http://182.91.124.60:9901/tsfile/live/0007_1.m3u8
CCTV7,央视频道,online,0.28s,http://61.156.228.12:8154/tsfile/live/0007_1.m3u8
CCTV7,央视频道,online,0.26s,http://110.7.131.40:9901/tsfile/live/0007_1.m3u8
CCTV7,央视频道,online,0.27s,http://110.7.131.79:9901/tsfile/live/0007_1.m3u8
CCTV7,央视频道,online,0.27s,http://110.7.131.4:9901/tsfile/live/0007_1.m3u8
CCTV7,央视频道,online,0.26s,http://110.7.131.193:9901/tsfile/live/0007_1.m3u8
CCTV7,央视频道,online,0.28s,http://221.2.148.205:8154/tsfile/live/0007_1.m3u8
CCTV7,央视频道,online,0.26s,http://110.7.131.146:9901/tsfile/live/0007_1.m3u8
CCTV7,央视频道,online,0.26s,http://110.7.131.231:9901/tsfile/live/0007_1.m3u8
CCTV7,央视频道,online,1.54s,http://123.138.22.30:9901/tsfile/live/0007_1.m3u8
CCTV8,央视频道,online,0.29s,http://182.91.124.60:9901/tsfile/live/0008_1.m3u8
CCTV8,央视频道,online,0.26s,http://61.156.228.12:8154/tsfile/live/0008_1.m3u8
CCTV8,央视频道,online,0.53s,http://124.93.18.237:9002//hls/8/index.m3u8
CCTV8,央视频道,online,0.52s,http://110.7.131.231:9901/tsfile/live/0008_1.m3u8
CCTV8,央视频道,online,0.26s,http://110.7.131.40:9901/tsfile/live/0008_1.m3u8
CCTV8,央视频道,online,0.27s,http://110.7.131.79:9901/tsfile/live/0008_1.m3u8
CCTV8,央视频道,online,0.27s,http://110.7.131.4:9901/tsfile/live/0008_1.m3u8
CCTV8,央视频道,online,0.27s,http://221.2.148.205:8154/tsfile/live/0008_1.m3u8
CCTV8,央视频道,online,0.27s,http://110.7.131.146:9901/tsfile/live/0008_1.m3u8
CCTV8,央视频道,online,1.28s,http://123.138.22.30:9901/tsfile/live/0008_1.m3u8
CCTV8,央视频道,online,0.26s,http://110.7.131.193:9901/tsfile/live/0008_1.m3u8
CCTV9,央视频道,online,0.28s,http://61.156.228.12:8154/tsfile/live/0009_1.m3u8
CCTV9,央视频道,online,0.60s,http://123.138.22.30:9901/tsfile/live/0009_1.m3u8
CCTV9,央视频道,online,0.27s,http://110.7.131.4:9901/tsfile/live/0008_2.m3u8
CCTV9,央视频道,online,0.26s,http://110.7.131.193:9901/tsfile/live/0008_2.m3u8
CCTV9,央视频道,online,0.25s,http://60.214.104.110:352/tsfile/live/0009_1.m3u8
CCTV9,央视频道,online,0.26s,http://110.7.131.40:9901/tsfile/live/0008_2.m3u8
CCTV9,央视频道,online,0.28s,http://221.2.148.205:8154/tsfile/live/0009_1.m3u8
CCTV9,央视频道,online,0.27s,http://110.7.131.79:9901/tsfile/live/0008_2.m3u8
CCTV9,央视频道,online,0.26s,http://110.7.131.231:9901/tsfile/live/0008_2.m3u8
CCTV9,央视频道,online,0.27s,http://110.7.131.146:9901/tsfile/live/0008_2.m3u8
CCTV10,央视频道,online,0.26s,http://116.9.204.242:9901/tsfile/live/0010_1.m3u8
CCTV10,央视频道,online,0.28s,http://182.91.124.60:9901/tsfile/live/0010_1.m3u8
CCTV10,央视频道,online,0.31s,http://123.138.22.30:9901/tsfile/live/0010_1.m3u8
CCTV10,央视频道,online,0.26s,http://61.156.228.12:8154/tsfile/live/0010_1.m3u8
CCTV10,央视频道,online,0.28s,http://60.214.104.110:352/tsfile/live/0010_1.m3u8
CCTV10,央视频道,online,0.27s,http://110.7.131.79:9901/tsfile/live/0010_1.m3u8
CCTV10,央视频道,online,0.26s,http://110.7.131.40:9901/tsfile/live/0010_1.m3u8
CCTV10,央视频道,online,0.26s,http://110.7.131.193:9901/tsfile/live/0010_1.m3u8
CCTV10,央视频道,online,0.27s,http://221.2.148.205:8154/tsfile/live/0010_1.m3u8
CCTV10,央视频道,online,0.27s,http://110.7.131.4:9901/tsfile/live/0010_1.m3u8
CCTV10,央视频道,online,0.26s,http://110.7.131.231:9901/tsfile/live/0010_1.m3u8
CCTV10,央视频道,online,0.27s,http://110.7.131.146:9901/tsfile/live/0010_1.m3u8
CCTV11,央视频道,online,0.26s,http://116.9.204.242:9901/tsfile/live/0011_1.m3u8
CCTV11,央视频道,online,0.29s,http://182.91.124.60:9901/tsfile/live/0011_1.m3u8
CCTV11,央视频道,online,0.86s,http://123.138.22.30:9901/tsfile/live/0011_1.m3u8
CCTV11,央视频道,online,0.53s,http://124.93.18.237:9002//hls/11/index.m3u8
CCTV11,央视频道,online,0.26s,http://110.7.131.40:9901/tsfile/live/0011_1.m3u8
CCTV11,央视频道,online,0.29s,http://221.2.148.205:8154/tsfile/live/0011_1.m3u8
CCTV11,央视频道,online,0.26s,http://110.7.131.193:9901/tsfile/live/0011_1.m3u8
CCTV11,央视频道,online,0.27s,http://110.7.131.4:9901/tsfile/live/0011_1.m3u8
CCTV11,央视频道,online,0.27s,http://110.7.131.79:9901/tsfile/live/0011_1.m3u8
CCTV11,央视频道,online,0.26s,http://110.7.131.231:9901/tsfile/live/0011_1.m3u8
CCTV11,央视频道,online,0.26s,http://110.7.131.146:9901/tsfile/live/0011_1.m3u8
CCTV11,央视频道,online,0.28s,http://61.156.228.12:8154/tsfile/live/0011_1.m3u8
CCTV12,央视频道,online,0.26s,http://61.156.228.12:8154/tsfile/live/0012_1.m3u8
