频道名称,分类,状态,响应时间,URL
北京生活,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s7/index.m3u8?time=1744448411&sign=27283e7a5e2543f3d81e01012fd4d525
北京生活,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s7/index.m3u8?time=1744491556&sign=83faf74d434424ffa20efffd33433ba6
北京生活,北京综合,offline,N/A,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226514/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~s-PVNcPJsjr_oBdcXGT40g~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMWvZ0r6eMXcXJOGrCpJiq1%2CEND
北京生活,北京综合,offline,N/A,http://115.171.216.195:4000/udp/225.1.8.108:8002
北京生活,北京综合,offline,N/A,http://114.246.102.14:4000/rtp/239.3.1.117:8000
北京生活,北京综合,offline,N/A,http://221.219.65.45:18888/udp/239.3.1.117:8000
北京生活,北京综合,offline,N/A,http://115.171.216.91:4000/udp/225.1.8.108:8002
北京生活,北京综合,offline,N/A,http://115.171.216.91:4000/udp/225.1.8.127:8002
北京生活,北京综合,offline,N/A,http://beifeng.site:4000/rtp/239.3.1.117:8000
北京生活,北京综合,online,0.39s,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s7/index.m3u8?time=1745964011&sign=70178357332e3d3102c2bc7a62ab5ce9
北京生活,北京综合,online,0.48s,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s7/index.m3u8?time=1745920813&sign=7922d919c2bb166e20ea218735e9a029
北京生活,北京综合,offline,N/A,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226514/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~s-PVNcPJsjr_oBdcXGT40g~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMWvZ0r6eMXcXJOGrCpJiq1%2CEND
北京生活,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s7/index.m3u8?time=1745524810&sign=caf623cbab0dab6b7817a42ff53273bb
北京生活,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s7/index.m3u8?time=1745704814&sign=fe4cda9272ad6fcbb21411a3b5db878e
北京生活,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s7/index.m3u8?time=1745661611&sign=5428b80e30a08020e3ffdfea55e1adf7
北京生活,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s7/index.m3u8?time=1745611211&sign=62166920fb2b6e40d798637d30109fd4
北京生活,北京综合,offline,N/A,http://tnvcn.com:8012/rtp/239.3.1.117:8000
北京生活,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s7/index.m3u8?time=1745441954&sign=67d178b321180aff3cf0752667140425
北京生活,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s7/index.m3u8?time=1744279210&sign=5540dc078acbc5eaec5f79bc897de578
北京生活,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s7/index.m3u8?time=1744318754&sign=1bb7c101e601fa5191ea564be0f40bf8
北京生活,北京综合,offline,N/A,rtp://239.3.1.117:8000
北京科教,北京综合,offline,N/A,http://115.171.216.195:4000/udp/225.1.8.105:8002
北京科教,北京综合,offline,N/A,http://115.171.216.91:4000/udp/225.1.8.105:8002
北京科教,北京综合,offline,N/A,http://115.171.216.91:4000/udp/225.1.8.123:8002
北京科教,北京综合,offline,N/A,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226656/1.m3u8
北京科教,北京综合,offline,N/A,http://81.69.20.196/mqlive.m3u8?ip=125.34.220.26%3A8000&id=live1182
北京科教,北京综合,offline,N/A,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8
北京科教,北京综合,offline,N/A,http://171.110.42.239:8181/tsfile/live/1030_1.m3u8
北京科教,北京综合,offline,N/A,http://222.217.230.192:8181/tsfile/live/1030_1.m3u8
北京科教,北京综合,offline,N/A,http://222.217.230.193:8181/tsfile/live/1030_1.m3u8
北京科教,北京综合,offline,N/A,http://222.217.230.195:8181/tsfile/live/1030_1.m3u8
北京财经,北京综合,offline,N/A,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226516/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~h9_SEkmWeMdS1TMnIILZgg~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPIiicEW7OIvk1s-X-PXHqO%2CEND
北京财经,北京综合,offline,N/A,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226516/1.m3u8?
北京财经,北京综合,offline,N/A,http://ikuai.zlsip.top:4022/rtp/239.3.1.116:8000
北京财经,北京综合,online,1.27s,https://wstvcpudali.v.myalicdn.com/wstvcpud/udrmbtv5_1/index.m3u8?adapt=0&BR=audio
北京财经,北京综合,offline,N/A,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=360e7b&tk=822270345d4c
北京财经,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s5/index.m3u8?time=1745701156&sign=f3f89c08a0112ac6073a0034a23ec6f0#https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s5/index.m3u8?time=1745784008&sign=37da00553097d83432902313c2d48d59
北京财经,北京综合,offline,N/A,http://114.252.238.87:8000/udp/239.3.1.116:8000
北京财经,北京综合,offline,N/A,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226560/1.m3u8?
北京财经,北京综合,offline,N/A,http://dsk.cc/bjtv/btime.php?id=bjcj
北京财经,北京综合,offline,N/A,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0154&tk=a0c4f6cfaba3
北京财经,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s5/index.m3u8?time=1745701156&sign=f3f89c08a0112ac6073a0034a23ec6f0
北京财经,北京综合,online,1.27s,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s5/index.m3u8?time=1745784008&sign=37da00553097d83432902313c2d48d59
北京财经,北京综合,online,0.43s,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s5/index.m3u8?time=1745791208&sign=6ecda5339854e3b11146cd2021303860
北京财经,北京综合,online,0.89s,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s5/index.m3u8?time=1745802009&sign=35b9344aff75cffe832c58ae2fc49cae
北京财经,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s5/index.m3u8?time=1744405210&sign=adefe4b396a7b5f4870b62b8d84f7d06
北京财经,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s5/index.m3u8?time=1744448411&sign=97875cfec7fab89d38cb9c123dfc515d
北京财经,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s5/index.m3u8?time=1744491555&sign=c6863b170b43e10658af574334249d11
北京财经,北京综合,offline,N/A,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226516/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~h9_SEkmWeMdS1TMnIILZgg~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPIiicEW7OIvk1s-X-PXHqO%2CEND
北京财经,北京综合,offline,N/A,http://114.246.102.14:4000/rtp/239.3.1.116:8000
北京财经,北京综合,offline,N/A,http://115.171.216.195:4000/udp/225.1.8.106:8002
北京财经,北京综合,offline,N/A,http://221.219.65.45:18888/udp/239.3.1.116:8000
北京财经,北京综合,offline,N/A,http://115.171.216.91:4000/udp/225.1.8.106:8002
北京财经,北京综合,offline,N/A,http://115.171.216.91:4000/udp/225.1.8.125:8002
北京财经,北京综合,offline,N/A,http://beifeng.site:4000/rtp/239.3.1.116:8000
北京财经,北京综合,online,0.27s,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s5/index.m3u8?time=1745964011&sign=94e23990d067dd18eeafecb11b7fbe59
北京财经,北京综合,online,0.43s,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s5/index.m3u8?time=1745920812&sign=7645eba0c04f5521a3f1d271c79c36f3
北京财经,北京综合,offline,N/A,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226516/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~h9_SEkmWeMdS1TMnIILZgg~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPIiicEW7OIvk1s-X-PXHqO%2CEND
北京财经,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s5/index.m3u8?time=1745524810&sign=d6b5c9ff04134b230de7b1fea3bba131
北京财经,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s5/index.m3u8?time=1745611210&sign=6ec36a7ef6d8f268c758165c383fcd7f
北京财经,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s5/index.m3u8?time=1745704814&sign=f14068060268ad4090aef6fb79bfa2bb
北京财经,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s5/index.m3u8?time=1745661610&sign=dd895f539cfe111b7a0cbb366bc17383
北京财经,北京综合,offline,N/A,http://tnvcn.com:8012/rtp/239.3.1.116:8000
北京财经,北京综合,offline,N/A,http://81.69.20.196/mqlive.m3u8?ip=125.34.220.26%3A8000&id=live1090
北京财经,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s5/index.m3u8?time=1744279210&sign=0690ed54f89b970dd0d54ec33fdaf969
北京财经,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s5/index.m3u8?time=1744318754&sign=fa0434f2261c4a4292a7a4f1574fdb62
北京财经,北京综合,offline,N/A,rtp://239.3.1.116:8000
北京青年,北京综合,offline,N/A,http://114.252.238.87:8000/udp/239.3.1.118:8000
北京青年,北京综合,offline,N/A,http://115.171.216.91:4000/udp/225.1.8.118:8002
北京青年,北京综合,offline,N/A,http://115.171.216.91:4000/udp/225.1.8.128:8002
北京青年,北京综合,offline,N/A,http://beifeng.site:4000/rtp/239.3.1.118:8000
北京影视,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s4/index.m3u8?time=1745701155&sign=c952a49dc21577a491413a13032cf510#https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s4/index.m3u8?time=1745784008&sign=9c26f209e789daac327cdbc63820560c
北京影视,北京综合,offline,N/A,http://iptv.huuc.edu.cn/hls/btv4hd.m3u8
北京影视,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s4/index.m3u8?time=1744693210&sign=a9cc91354075dfc88ea7892b74c3b54f
北京影视,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s4/index.m3u8?time=1744448410&sign=31ed82a826b2d846afc13c38df41d714
北京影视,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s4/index.m3u8?time=1744491555&sign=993d697665ce48491632697befdfb34f
北京影视,北京综合,offline,N/A,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226486/1.m3u8?
北京影视,北京综合,offline,N/A,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226433/1.m3u8?
北京影视,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s4/index.m3u8?time=1742954511&sign=5241ba5667bd08639fd195ea9db6da5a
北京影视,北京综合,offline,N/A,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226433/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~ygquRbh9L0wUPRY53fsZWw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNO62IynDcU1yYDL1b4Xte8T%2CEND
北京影视,北京综合,online,0.43s,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s4/index.m3u8?time=1745784008&sign=9c26f209e789daac327cdbc63820560c
北京影视,北京综合,offline,1.80s,https://wstvcpudali.v.myalicdn.com/wstvcpud/udrmbtv4_1/index.m3u8?adapt=0&BR=audio
北京影视,北京综合,offline,N/A,http://ikuai.zlsip.top:4022/rtp/239.3.1.158:8000
北京影视,北京综合,offline,N/A,http://114.246.102.14:4000/rtp/239.3.1.158:8000
北京影视,北京综合,offline,N/A,http://iptv.8t.cx:8180/rtp/239.3.1.158:8000?
北京影视,北京综合,offline,N/A,http://115.171.216.195:4000/udp/225.1.8.82:8000
北京影视,北京综合,offline,N/A,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226433/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~ygquRbh9L0wUPRY53fsZWw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNO62IynDcU1yYDL1b4Xte8T%2CEND
北京影视,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s4/index.m3u8?time=1743640969&sign=8434ee8956be88ac099f6db1101dc9fb
北京影视,北京综合,offline,N/A,http://dsk.cc/bjtv/btime.php?id=bjys
北京影视,北京综合,offline,N/A,http://221.219.65.45:18888/udp/239.3.1.158:8000
北京影视,北京综合,offline,N/A,http://115.171.216.91:4000/udp/225.1.8.82:8000
北京影视,北京综合,offline,N/A,http://115.171.216.91:4000/udp/225.1.8.124:8002
北京影视,北京综合,offline,N/A,https://iptv.luas.edu.cn/liveres ... 74c431ca/index.m3u8
北京影视,北京综合,offline,N/A,http://beifeng.site:4000/rtp/239.3.1.158:8000
北京影视,北京综合,online,0.44s,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s4/index.m3u8?time=1745964010&sign=d607c123cfb294b47e9f37b8cc4625bc
北京影视,北京综合,offline,N/A,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226433/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~ygquRbh9L0wUPRY53fsZWw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNO62IynDcU1yYDL1b4Xte8T%2CEND
北京影视,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s4/index.m3u8?time=1745611210&sign=8ef6769bdaac671e8ec2d57534282463
北京影视,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s4/index.m3u8?time=1745704813&sign=e82cce2aa53a3214fd8be85f659dfe1d
北京影视,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s4/index.m3u8?time=1745524810&sign=24da042dbe8d41d89be7489cc0288a2f
北京影视,北京综合,offline,N/A,http://1.203.76.10:7788/udp/225.1.8.124:8002
北京影视,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s4/index.m3u8?time=1745701155&sign=c952a49dc21577a491413a13032cf510
北京影视,北京综合,offline,N/A,rtp://239.3.1.158:8000
北京文艺,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s2/index.m3u8?time=1745701154&sign=118eb12624149c7a4413c74b35855f59#https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s2/index.m3u8?time=1745784006&sign=cdb77998d712ae9af84f722d9d377c04
北京文艺,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s2/index.m3u8?time=1744448409&sign=be74c33af5de1c65dccf5b01977d72e8
北京文艺,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s2/index.m3u8?time=1744693210&sign=303d87bd599383b46e5f1d07354d407e
北京文艺,北京综合,offline,N/A,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s2/index.m3u8?time=1744491553&sign=ce00baa65c49bcb3a47059f2541cc5e6
北京文艺,北京综合,offline,N/A,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226435/1.m3u8?
